"Latest: Wavelength (nm)","Latest: Intensity (rel)","Run 2: Wavelength (nm)","Run 2: Intensity (rel)","Run 3: Wavelength (nm)","Run 3: Intensity (rel)","Run 4: Wavelength (nm)","Run 4: Intensity (rel)","Run 5: Wavelength (nm)","Run 5: Intensity (rel)"
762.4,0.0125337605859,762.4,0.0146579690242,762.4,0.0141924162661,762.4,0.0140566109712,762.4,0.0100877393759
763.1,0.029517051957,763.1,0.0157573815518,763.1,0.017610437171,763.1,0.0203891050584,763.1,0.0292683299001
763.7,0.0226504921035,763.7,0.0153247882811,763.7,0.0166338597696,763.7,0.0179171435111,763.7,0.0220508125429
764.4,0.0194460975051,764.4,0.0154064240482,764.4,0.0148943312734,764.4,0.019549858854,764.4,0.0191210803388
765.1,0.0276707103075,765.1,0.0154926375219,765.1,0.0151842526894,765.1,0.019107347219,765.1,0.0230121309224
765.7,0.0188052185855,765.7,0.0150157930877,765.7,0.0174273289082,765.7,0.0135378042267,765.7,0.0139482719158
766.4,0.0301731898985,766.4,0.0158962386511,766.4,0.0188158999008,766.4,0.0276523994812,766.4,0.0331593804837
767.1,0.00601815823606,767.1,0.0152576485847,767.1,0.0131242847333,767.1,0.0111879148547,767.1,0.00631876096742
767.7,0.0173098344396,767.7,0.0154697489891,767.7,0.0169542992294,767.7,0.0136903944457,767.7,0.0142534523537
768.4,0.0322941939422,768.4,0.0157199969482,768.4,0.0179613946746,768.4,0.0236697947662,768.4,0.0327168688487
769.1,0.0183779659724,769.1,0.0150478370336,769.1,0.0126054779889,769.1,0.0171236743725,769.1,0.0163591973754
769.7,0.027151903563,769.7,0.0154750896468,769.7,0.0175799191272,769.7,0.019549858854,769.7,0.0237140459297
770.4,0.0095124742504,770.4,0.0154628824292,770.4,0.0161608300908,770.4,0.0145143816281,770.4,0.0113847562371
771.1,0.0224063477531,771.1,0.0154399938964,771.1,0.0167406729229,771.1,0.01541466392,771.1,0.0210894941634
771.7,0.0346288242924,771.7,0.0158664835584,771.7,0.0140856031128,771.7,0.0228458075837,771.7,0.0318471046006
772.4,0.0116029602502,772.4,0.0156322575723,772.4,0.0149248493172,772.4,0.0131563286793,772.4,0.00929427023728
773.1,0.017843900206,773.1,0.0153591210803,773.1,0.0165270466163,773.1,0.0156435492485,773.1,0.0164354924849
773.7,0.00745250629435,773.7,0.0149868009461,773.7,0.0131090257115,773.7,0.0117677576867,773.7,0.00831769283589
774.4,0.0136629282063,774.4,0.0156246280613,774.4,0.0130174715801,774.4,0.0134767681392,774.4,0.0106523231861
775.1,0.0239780270085,775.1,0.0155445181964,775.1,0.0151232166018,775.1,0.0179934386206,775.1,0.0205401693751
775.7,0.022421606775,775.7,0.0157161821927,775.7,0.0139635309377,775.7,0.0149568932631,775.7,0.0162676432441
776.4,0.0729137102312,776.4,0.0156566720073,776.4,0.0138567177844,776.4,0.0200228885328,776.4,0.0279102769512
777.1,0.383221179522,777.1,0.0165767910277,777.1,0.0225543602655,777.1,0.0622293430991,777.1,0.151676203555
777.7,0.897770656901,777.7,0.018269016556,777.7,0.0309163042649,777.7,0.190984969863,777.7,0.447685969329
778.4,0.484373235676,778.4,0.0163196765087,778.4,0.0236835278859,778.4,0.0836530098421,778.4,0.20183260853
779.1,0.0114045929656,779.1,0.0157642481117,779.1,0.0137956816968,779.1,0.0105775539788,779.1,0.00905012588693
779.7,0.0167605096513,779.7,0.0150966659037,779.7,0.0118577859159,779.7,0.0136903944457,779.7,0.00923323414969
780.4,0.0144716563668,780.4,0.0153545433738,780.4,0.0159319447623,780.4,0.0151705195697,780.4,0.0157335774777
781.1,0.0149141680018,781.1,0.0152828259709,781.1,0.0149401083391,781.1,0.0136751354238,781.1,0.0130022125582
781.7,0.0227725642786,781.7,0.0154277866789,781.7,0.0160387579156,781.7,0.0188784618906,781.7,0.0187090867475
782.4,0.0189425497826,782.4,0.0152141603723,782.4,0.0127428091859,782.4,0.0145906767376,782.4,0.0192584115358
783.1,0.0159060044251,783.1,0.0147586785687,783.1,0.013765163653,783.1,0.0155062180514,783.1,0.0152910658427
783.7,0.0237796597238,783.7,0.0154300755322,783.7,0.0163744563973,783.7,0.0195651178759,783.7,0.0249805447471
784.4,0.0201632715343,784.4,0.0158939497978,784.4,0.0162981612879,784.4,0.0161776150149,784.4,0.0218066681926
785.1,0.0214450293736,785.1,0.0149265278096,785.1,0.0164660105287,785.1,0.0170931563287,785.1,0.0206012054627
785.7,-0.00153505760281,785.7,0.0151088731212,785.7,0.0125291828794,785.7,0.00226138704509,785.7,-0.00630045014115
786.4,0.0127779049363,786.4,0.0154636453803,786.4,0.015687800412,786.4,0.0113710231174,786.4,0.00901960784314
787.1,0.00740672922866,787.1,0.0149288166629,787.1,0.0151995117113,787.1,0.0115999084459,787.1,0.00395361257343
787.7,0.0259464408331,787.7,0.0155933470665,787.7,0.0161608300908,787.7,0.0215640497444,787.7,0.0274830243381
788.4,0.0100465400168,788.4,0.0151157396811,788.4,0.013322652018,788.4,0.0109437705043,788.4,0.00619668879225
789.1,0.0320042725261,789.1,0.0145221637293,789.1,0.0173510337987,789.1,0.0236392767224,789.1,0.0289936675059
789.7,0.0153719386587,789.7,0.014921950103,789.7,0.0142992294194,789.7,0.014239719234,789.7,0.0154131380179
790.4,0.023306630045,790.4,0.0154598306249,790.4,0.0166643778134,790.4,0.0205111772335,790.4,0.0233936064698
791.1,0.0276096742199,791.1,0.015243915465,791.1,0.0165575646601,791.1,0.0182070649271,791.1,0.0243701838712
791.7,0.00511787594415,791.7,0.0153232623789,791.7,0.0146196688792,791.7,0.00859388113222,791.7,0.00283970397498
792.4,0.0190341039139,792.4,0.015259937438,792.4,0.0156267643244,792.4,0.015567254139,792.4,0.014207675288
793.1,0.0144869153887,793.1,0.0151981383993,793.1,0.0156115053025,793.1,0.0128206301976,793.1,0.0117357137407
793.7,0.020804150454,793.7,0.0158016327153,793.7,0.0160997940032,793.7,0.0135988403143,793.7,0.0158251316091
794.4,0.022131685359,794.4,0.0158138399329,794.4,0.0169542992294,794.4,0.0175661860075,794.4,0.02130312047
795.1,0.007208361944,795.1,0.0149044022278,795.1,0.011842526894,795.1,0.00871595330739,795.1,0.00425879301137
795.7,0.0148989089799,795.7,0.0153575951781,795.7,0.0145738918135,795.7,0.0141634241245,795.7,0.0190447852293
796.4,0.0246189059281,796.4,0.0149929045548,796.4,0.0165270466163,796.4,0.0189852750439,796.4,0.0220813305867
797.1,0.0292423895628,797.1,0.0155292591745,797.1,0.0166643778134,797.1,0.0230899519341,797.1,0.031786068513
797.7,0.0117708094911,797.7,0.0153629358358,797.7,0.0176562142367,797.7,0.0106233310445,797.7,0.014360265507
798.4,0.0180575265126,798.4,0.0153301289387,798.4,0.0148638132296,798.4,0.0144075684749,798.4,0.0164812695506
799.1,0.00641489280537,799.1,0.0151386282139,799.1,0.0126512550546,799.1,0.00947890440223,799.1,0.00656290531777
799.7,0.0249851224537,799.7,0.0155880064088,799.7,0.0145128557259,799.7,0.0164217593652,799.7,0.0198992904555
800.4,0.011343556878,800.4,0.0154544899672,800.4,0.0151384756237,800.4,0.0107759212634,800.4,0.0142839703975
801.1,0.0266178377966,801.1,0.0154819562066,801.1,0.0148790722515,801.1,0.0181307698177,801.1,0.0249195086595
801.7,0.00894789044022,801.7,0.0148662546731,801.7,0.0148943312734,801.7,0.0118440527962,801.7,0.00929427023728
802.4,0.0182406347753,802.4,0.0149295796139,802.4,0.0166338597696,802.4,0.016757457847,802.4,0.015397878996
803.1,0.0270145723659,803.1,0.0154506752117,803.1,0.015977721828,803.1,0.0171694514382,803.1,0.0229816128786
803.7,0.00620126649882,803.7,0.0154346532387,803.7,0.0125597009232,803.7,0.0107606622416,803.7,0.00651712825208
804.4,0.0113740749218,804.4,0.014422980087,804.4,0.0143450064851,804.4,0.0142244602121,804.4,0.0106828412299
805.1,0.0153109025711,805.1,0.0151432059205,805.1,0.0160387579156,805.1,0.0134615091173,805.1,0.0112932021057
805.7,0.0301274128328,805.7,0.0158039215686,805.7,0.0167101548791,805.7,0.0213962005035,805.7,0.0278339818418
806.4,0.0175387197681,806.4,0.0157009231708,806.4,0.015092698558,806.4,0.0179934386206,806.4,0.0182513160906
807.1,0.0183932249943,807.1,0.0154056610971,807.1,0.0141161211566,807.1,0.0147585259785,807.1,0.0139635309377
807.7,0.016363775082,807.7,0.0152980849928,807.7,0.0126665140764,807.7,0.0137056534676,807.7,0.0144060425727
808.4,0.0145326924544,808.4,0.0154033722438,808.4,0.0131853208209,808.4,0.0131410696574,808.4,0.016130312047
809.1,0.00728465705348,809.1,0.0147098496986,809.1,0.0122392614633,809.1,0.00885328450446,809.1,0.00250400549325
809.7,0.0228336003662,809.7,0.0150623331044,809.7,0.016572823682,809.7,0.0172762645914,809.7,0.0235767147326
810.4,0.0144106202792,810.4,0.0157070267796,810.4,0.0155504692149,810.4,0.0148195620661,810.4,0.0175494010834
811.1,0.017111467155,811.1,0.0153308918898,811.1,0.0135057602808,811.1,0.0179476615549,811.1,0.0151232166018
811.7,0.0309819180591,811.7,0.0160137331197,811.7,0.0180376897841,811.7,0.0252719920653,811.7,0.0338155184253
812.4,0.00855115587091,812.4,0.0155132372015,812.4,0.0141924162661,812.4,0.0102113374533,812.4,0.00381628137636
813.1,0.0205905241474,813.1,0.0155147631037,813.1,0.0162523842222,813.1,0.0194277866789,813.1,0.0186633096818
813.7,0.0300663767453,813.7,0.0150470740826,813.7,0.0158709086748,813.7,0.0218844892042,813.7,0.0276813916228
814.4,0.013418783856,814.4,0.0155239185168,814.4,0.0137499046311,814.4,0.0120424200809,814.4,0.00953841458762
815.1,0.0103517204547,815.1,0.0152179751278,815.1,0.0129564354925,815.1,0.01275959411,815.1,0.0109727626459
815.7,0.00969558251316,815.7,0.0150043488212,815.7,0.0148943312734,815.7,0.0106691081102,815.7,0.0106981002518
816.4,0.0142122529946,816.4,0.0155696955825,816.4,0.0138567177844,816.4,0.0113557640955,816.4,0.011110093843
817.1,0.0121370260166,817.1,0.015042496376,817.1,0.0150316624704,817.1,0.0115693904021,817.1,0.00818036163882
817.7,0.0189425497826,817.7,0.0150257114519,817.7,0.0144823376822,817.7,0.0146364538033,817.7,0.0167711909667
818.4,0.0366887922484,818.4,0.0153423361563,818.4,0.0186938277256,818.4,0.0231662470436,818.4,0.0276661326009
819.1,0.0101075761044,819.1,0.0151317616541,819.1,0.0144365606165,819.1,0.00947890440223,819.1,0.00898908979934
819.7,0.02374914168,819.7,0.0150074006256,819.7,0.0172289616236,819.7,0.0179171435111,819.7,0.0202044708934
820.4,0.019461356527,820.4,0.015259937438,820.4,0.0157335774777,820.4,0.0198855573358,820.4,0.0199603265431
821.1,0.0180422674907,821.1,0.0155407034409,821.1,0.0139635309377,821.1,0.0197787441825,821.1,0.0161760891127
821.7,0.0100770580606,821.7,0.0151462577249,821.7,0.0137956816968,821.7,0.0138429846647,821.7,0.00840924696727
822.4,0.0107789730678,822.4,0.0151691462577,822.4,0.0137804226749,822.4,0.00993667505913,822.4,0.0102861066606
823.1,0.0158602273594,823.1,0.0154514381628,823.1,0.0154589150835,823.1,0.0168337529564,823.1,0.0127885862516
823.7,0.0220401312276,823.7,0.0154773785,823.7,0.0149706263828,823.7,0.0170778973068,823.7,0.0155962462806
824.4,0.0138002594034,824.4,0.0155483329519,824.4,0.0151232166018,824.4,0.0163454642557,824.4,0.0136583504997
825.1,0.0117555504692,825.1,0.0153232623789,825.1,0.0167406729229,825.1,0.0147585259785,825.1,0.0100877393759
825.7,0.0243900205997,825.7,0.0154193942168,825.7,0.0145281147478,825.7,0.0188479438468,825.7,0.0262623025864
826.4,0.0102449073014,826.4,0.0146770428016,826.4,0.0141618982223,826.4,0.016894789044,826.4,0.0117204547189
827.1,0.0300358587015,827.1,0.0161274128328,827.1,0.0143755245289,827.1,0.0191989013504,827.1,0.0284748607614
827.7,0.00961928740368,827.7,0.0148807507439,827.7,0.0143450064851,827.7,0.0135378042267,827.7,0.0105302510109
828.4,0.0251834897383,828.4,0.0146434729534,828.4,0.0182665751125,828.4,0.0239291981384,828.4,0.0275440604257
829.1,0.00899366750591,829.1,0.0150859845884,829.1,0.0150011444266,829.1,0.015124742504,829.1,0.00879072251469
829.7,0.0248020141909,829.7,0.0152980849928,829.7,0.0154741741054,829.7,0.0225864042115,829.7,0.0265369649805
830.4,0.0136171511406,830.4,0.0153675135424,830.4,0.0134142061494,830.4,0.0156588082704,830.4,0.0158556496529
831.1,0.0102449073014,831.1,0.0148006408789,831.1,0.0154589150835,831.1,0.0135988403143,831.1,0.015535210193
831.7,0.015326161593,831.7,0.0156292057679,831.7,0.0150621805142,831.7,0.0161928740368,831.7,0.0114152742809
832.4,0.012381170367,832.4,0.0150295262074,832.4,0.0153063248646,832.4,0.0175814450294,832.4,0.0137041275654
833.1,0.0185610742351,833.1,0.0156452277409,833.1,0.0155504692149,833.1,0.0175356679637,833.1,0.015092698558
833.7,0.0272129396506,833.7,0.0151119249256,833.7,0.0173815518425,833.7,0.0198855573358,833.7,0.0256214236667
834.4,0.0249698634318,834.4,0.0146305027848,834.4,0.015535210193,834.4,0.0202822919051,834.4,0.0229358358129
835.1,0.0142122529946,835.1,0.0151493095293,835.1,0.0140703440909,835.1,0.0148805981537,835.1,0.00944686045624
835.7,0.0169130998703,835.7,0.015195849546,835.7,0.0170916304265,835.7,0.0142854962997,835.7,0.0175494010834
836.4,0.0110078583963,836.4,0.0152111085679,836.4,0.0145891508354,836.4,0.0115693904021,836.4,0.0101182574197
837.1,0.0215060654612,837.1,0.0149776455329,837.1,0.0140398260472,837.1,0.0188937209125,837.1,0.0203723201343
837.7,0.0217044327459,837.7,0.0154758525978,837.7,0.0148332951858,837.7,0.0196414129854,837.7,0.0208758678569
838.4,0.00395819028,838.4,0.0152256046387,838.4,0.0146196688792,838.4,0.0107759212634,838.4,0.00743266956588
839.1,0.00871900511177,839.1,0.0151828793774,839.1,0.015092698558,839.1,0.0112642099641,839.1,0.00583047226673
839.7,0.0183474479286,839.7,0.0159748226139,839.7,0.0145433737697,839.7,0.0166506446937,839.7,0.0160997940032
840.4,0.0148378728923,840.4,0.0152942702373,840.4,0.015092698558,840.4,0.0117372396429,840.4,0.0158556496529
841.1,0.0285709925994,841.1,0.0157436484321,841.1,0.0165423056382,841.1,0.0220218204013,841.1,0.0296498054475
841.7,0.0172335393301,841.7,0.0152744335088,841.7,0.0166491187915,841.7,0.0168490119783,841.7,0.0177782864118
842.4,0.0193087663081,842.4,0.0163532463569,842.4,0.0149858854047,842.4,0.0133089188983,842.4,0.0134447241932
843.1,0.0133119707027,843.1,0.0150478370336,843.1,0.0154589150835,843.1,0.0130037384604,843.1,0.0121171892882
843.7,0.0431738765545,843.7,0.015493400473,843.7,0.015535210193,843.7,0.0214114595254,843.7,0.0287953002213
844.4,0.0842664225223,844.4,0.0158893720912,844.4,0.0162218661784,844.4,0.0179476615549,844.4,0.0272846570535
845.1,0.286463721675,845.1,0.0167263294423,845.1,0.0192889295796,845.1,0.0436591134508,845.1,0.0972777904936
845.7,0.556395819028,845.7,0.0168621347372,845.7,0.0231647211414,845.7,0.0803723201343,845.7,0.212635996033
846.4,0.199319447623,846.4,0.0168598458839,846.4,0.0190447852293,846.4,0.0300175478752,846.4,0.0706050202182
847.1,0.0143953612573,847.1,0.0154651712825,847.1,0.0151537346456,847.1,0.014392309453,847.1,0.0189990081636
847.7,0.00873426413367,847.7,0.0144489204242,847.7,0.0137346456092,847.7,0.011142137789,847.7,0.00959945067521
848.4,0.00530098420691,848.4,0.015130998703,848.4,0.0165575646601,848.4,0.0123933775845,848.4,0.00947737850004
849.1,0.0221927214466,849.1,0.0153820096132,849.1,0.0149248493172,849.1,0.0209231708248,849.1,0.0219592584115
849.7,0.0263279163806,849.7,0.0153698023957,849.7,0.0167101548791,849.7,0.0193972686351,849.7,0.0261860074769
850.4,0.00850537880522,850.4,0.0144306095979,850.4,0.0135667963684,850.4,0.011584649424,850.4,0.00419775692378
851.1,0.0112672617685,851.1,0.0153957427329,851.1,0.0159624628061,851.1,0.0150331883726,851.1,0.0138261997406
851.7,0.0133119707027,851.7,0.0152065308614,851.7,0.0151537346456,851.7,0.0104554818036,851.7,0.0077836270695
852.4,0.0266483558404,852.4,0.0152729076066,852.4,0.0157030594339,852.4,0.0196261539635,852.4,0.0258503089952
853.1,0.0191561760891,853.1,0.0155323109789,853.1,0.0150011444266,853.1,0.0161776150149,853.1,0.0185870145724
853.7,0.00990920881971,853.7,0.015316395819,853.7,0.0124071107042,853.7,0.0068238345922,853.7,0.00557106889448
854.4,0.0125032425422,854.4,0.0152767223621,854.4,0.0150316624704,854.4,0.0144380865187,854.4,0.0114610513466
855.1,0.020941481651,855.1,0.0151119249256,855.1,0.0170000762951,855.1,0.0173220416571,855.1,0.0231647211414
855.7,0.0176302738994,855.7,0.0148830395972,855.7,0.0139330128939,855.7,0.0136293583581,855.7,0.013765163653
856.4,0.000479133287556,856.4,0.0151256580453,856.4,0.0150469214923,856.4,0.00757152666514,856.4,0.0027176317998
857.1,0.00641489280537,857.1,0.0152233157855,857.1,0.0168017090105,857.1,0.0126222629129,857.1,0.00210727092393
857.7,0.0192172121767,857.7,0.0153568322271,857.7,0.0160540169375,857.7,0.0181155107958,857.7,0.0204486152438
858.4,0.00421759365225,858.4,0.0149883268482,858.4,0.0136583504997,858.4,0.0108216983291,858.4,0.00773785000381
859.1,0.0216281376364,859.1,0.0152248416876,859.1,0.0147875181201,859.1,0.0168490119783,859.1,0.0202044708934
859.7,0.0199801632715,859.7,0.0149227130541,859.7,0.0122240024414,859.7,0.0170626382849,859.7,0.0185564965286
860.4,0.0150667582208,860.4,0.0150119783322,860.4,0.0130479896239,860.4,0.0131868467231,860.4,0.019822995346
861.1,0.0207888914321,861.1,0.0156147096971,861.1,0.0175799191272,861.1,0.0172915236133,861.1,0.0191973754482
861.7,-0.00144350347143,861.7,0.0150455481804,861.7,0.0113847562371,861.7,0.00336003662165,861.7,-0.000456244754711
862.4,0.0110383764401,862.4,0.0147312123293,862.4,0.0131395437552,862.4,0.0143312733654,862.4,0.00604409857328
863.1,0.0327824826429,863.1,0.015509422446,863.1,0.0156267643244,863.1,0.0236240177005,863.1,0.0296650644694
863.7,0.013266193637,863.7,0.0157878995956,863.7,0.0142381933318,863.7,0.0137361715114,863.7,0.0112169069963
864.4,0.0288303959716,864.4,0.0156871900511,864.4,0.0164812695506,864.4,0.0222049286641,864.4,0.0293141069657
865.1,0.0214297703517,865.1,0.015090562295,865.1,0.0197924773022,865.1,0.0155977721828,865.1,0.0192584115358
865.8,0.0144258793011,865.8,0.0147220569162,865.8,0.0187090867475,865.8,0.0166506446937,865.8,0.0186785687037
866.4,0.0125947966735,866.4,0.0151660944533,866.4,0.0166643778134,866.4,0.0112947280079,866.4,0.00877546349279
867.1,0.0123048752575,867.1,0.0149646753643,867.1,0.0125597009232,867.1,0.0108979934386,867.1,0.00876020447089
867.7,0.0267704280156,867.7,0.0148227664607,867.7,0.0158709086748,867.7,0.0202059967956,867.7,0.0232104982071
868.4,0.0128847180896,868.4,0.0153247882811,868.4,0.0149401083391,868.4,0.0100282291905,868.4,0.0124223697261
869.1,0.0104890516518,869.1,0.015501029984,869.1,0.014650186923,869.1,0.012027161059,869.1,0.00935530632486
869.7,0.00844434271763,869.7,0.0151821164263,869.7,0.0135362783246,869.7,0.012912184329,869.7,0.00999618524453
870.4,0.00829175249866,870.4,0.0152668039979,870.4,0.0152300297551,870.4,0.0112184328985,870.4,0.0104844739452
871.1,0.0181490806439,871.1,0.015251544976,871.1,0.0144975967041,871.1,0.0130952925917,871.1,0.0169237811856
871.7,0.015036240177,871.7,0.0154178683146,871.7,0.0141313801785,871.7,0.012027161059,871.7,0.0107743953613
872.4,0.0141054398413,872.4,0.0152744335088,872.4,0.0149248493172,872.4,0.0159182116426,872.4,0.0106981002518
873.1,0.0189272907607,873.1,0.0151172655833,873.1,0.0148943312734,873.1,0.015124742504,873.1,0.0218524452583
873.7,0.0225894560159,873.7,0.0152126344701,873.7,0.0169695582513,873.7,0.0153231097887,873.7,0.0194567788205
874.4,0.00958876935988,874.4,0.0151897459373,874.4,0.0161455710689,874.4,0.0121034561685,874.4,0.0110032806897
875.1,0.0161043717098,875.1,0.0148464179446,875.1,0.0123155565728,875.1,0.0166811627375,875.1,0.0151232166018
875.7,0.0118165865568,875.7,0.0147556267643,875.7,0.015092698558,875.7,0.0136293583581,875.7,0.0107591363394
876.4,0.0182406347753,876.4,0.0153408102541,876.4,0.0148485542077,876.4,0.0150331883726,876.4,0.0166796368353
877.1,0.0155397878996,877.1,0.0152042420081,877.1,0.0156420233463,877.1,0.0155825131609,877.1,0.0167864499886
877.7,0.0231692988479,877.7,0.0153034256504,877.7,0.0164812695506,877.7,0.0171236743725,877.7,0.0246753643091
878.4,0.00932936598764,878.4,0.015090562295,878.4,0.0159472037842,878.4,0.0124086366064,878.4,0.0078141451133
879.1,0.0110383764401,879.1,0.0152629892424,879.1,0.012437628748,879.1,0.0132478828107,879.1,0.00935530632486
879.7,0.0198123140307,879.7,0.0154407568475,879.7,0.0155962462806,879.7,0.0173983367666,879.7,0.0216998550393
880.4,0.0307530327306,880.4,0.0155811398489,880.4,0.0159624628061,880.4,0.0200991836423,880.4,0.0270252536812
881.1,0.0185915922789,881.1,0.0154598306249,881.1,0.0148180361639,881.1,0.0125154497597,881.1,0.0141313801785
881.7,0.0211703669795,881.7,0.0157566186007,881.7,0.0146044098573,881.7,0.0194583047227,881.7,0.02130312047
882.4,0.0182711528191,882.4,0.0153698023957,882.4,0.0129411764706,882.4,0.0155977721828,882.4,0.0174120698863
883.1,0.00823071641108,883.1,0.014946364538,883.1,0.0145281147478,883.1,0.0121950102998,883.1,0.0106828412299
883.7,0.0111299305715,883.7,0.0155582513161,883.7,0.0156725413901,883.7,0.0153841458762,883.7,0.00979781795987
884.4,0.0118471046006,884.4,0.0146213473716,884.4,0.0148638132296,884.4,0.0139955748836,884.4,0.0104386968795
885.1,0.00559090562295,885.1,0.0149227130541,885.1,0.0140093080034,885.1,0.00665598535134,885.1,0.000962844281682
885.7,0.0180270084688,885.7,0.0152454413672,885.7,0.0154131380179,885.7,0.017642481117,885.7,0.0202807660029
886.4,0.00707103074693,886.4,0.014970016022,886.4,0.0162066071565,886.4,0.00998245212482,886.4,0.00312962539101
887.1,0.0227573052567,887.1,0.015943541619,887.1,0.0176714732586,887.1,0.017047379263,887.1,0.020997940032
887.7,0.0202090486,887.7,0.0152141603723,887.7,0.0146807049668,887.7,0.0172152285039,887.7,0.0202960250248
888.4,0.0140444037537,888.4,0.0150447852293,888.4,0.0130022125582,888.4,0.0141786831464,888.4,0.0143297474632
889.1,0.0135713740749,889.1,0.015678034638,889.1,0.0143144884413,889.1,0.0132326237888,889.1,0.0101182574197
889.7,0.0076813916228,889.7,0.0155407034409,889.7,0.0147570000763,889.7,0.0121797512779,889.7,0.00766155489433
890.4,0.00852063782712,890.4,0.0153194476234,890.4,0.0138872358282,890.4,0.0121492332341,890.4,0.00625772487984
891.1,0.0156466010529,891.1,0.0155262073701,891.1,0.0157640955215,891.1,0.0161928740368,891.1,0.0155809872587
891.7,0.0144106202792,891.7,0.0160312809949,891.7,0.0150164034485,891.7,0.0131258106355,891.7,0.016862745098
892.4,0.0102143892576,892.4,0.0154705119402,892.4,0.0131548027771,892.4,0.0116762035554,892.4,0.00489967193103
893.1,0.0110841535058,893.1,0.0156223392081,893.1,0.014802777142,893.1,0.0139803158618,893.1,0.0151079575799
893.7,0.0324925612268,893.7,0.0158741130694,893.7,0.0160387579156,893.7,0.0239597161822,893.7,0.0309163042649
894.4,0.0121522850385,894.4,0.0146350804913,894.4,0.0155504692149,894.4,0.0119203479057,894.4,0.0114915693904
895.1,0.0246494239719,895.1,0.0154384679942,895.1,0.0143450064851,895.1,0.0205722133211,895.1,0.0272693980316
895.7,0.01932402533,895.7,0.0154087129015,895.7,0.0153673609522,895.7,0.020587472343,895.7,0.0165423056382
896.4,0.00273746852827,896.4,0.015291981384,896.4,0.0122697795071,896.4,0.00856336308843,896.4,0.00383154039826
897.1,0.00774242771038,897.1,0.0146915388724,897.1,0.0174425879301,897.1,0.0130800335698,897.1,0.00924849317159
897.7,0.0213687342641,897.7,0.0154735637446,897.7,0.0160692759594,897.7,0.0185122453651,897.7,0.0232562752728
898.4,0.00862745098039,898.4,0.0151973754482,898.4,0.0168017090105,898.4,0.0144228274968,898.4,0.0135667963684
899.1,0.00542305638209,899.1,0.0151523613336,899.1,0.0128191042954,899.1,0.00989089799344,899.1,0.00572365911345
899.7,0.0268009460594,899.7,0.0157634851606,899.7,0.017457846952,899.7,0.02458533608,899.7,0.0266590371557
